ds,yhat,yhat_lower,yhat_upper
2016-01-02,14526.625960265701,12960.508686950905,16105.17694113997
2016-01-03,14171.393353557592,12823.996316460702,15651.387714461638
2016-01-04,15872.155244913902,14257.423121931384,17399.52952015422
2016-01-05,16209.07428967918,14699.936147438471,17733.79226817423
2016-01-06,16256.315514002408,14720.44706243449,17778.95176279405
2016-01-07,16382.0748148446,14879.571950543394,17919.647650379957
2016-01-08,16239.984695054716,14658.213923894635,17773.106965999003
2016-01-09,15175.78791655765,13741.370683797466,16715.627713008285
2016-01-10,14874.652651259692,13478.165469550328,16325.831981151217
2016-01-11,16617.07783781599,15067.619415266909,18128.988362951866
2016-01-12,16982.36316526765,15458.135073637533,18399.277587207132
2016-01-13,17044.142219116155,15517.04197421087,18575.11953585003
2016-01-14,17170.42090509834,15761.0755496644,18766.4199332894
2016-01-15,17014.98405803421,15522.637758335766,18627.92648318803
2016-01-16,15924.060946726959,14440.187146838869,17505.466379128495
2016-01-17,15583.623529316541,13966.55862934241,17140.511741095434
2016-01-18,17275.266680443736,15680.44593626268,18990.994617303895
2016-01-19,17579.64554811786,16111.380943945236,19148.325097225876
2016-01-20,17571.969514763023,15998.542863780138,19023.61206772514
2016-01-21,17621.995992123666,16013.663490794534,19217.536353934087
2016-01-22,17385.38821540943,15865.605702045556,18806.470243233296
2016-01-23,16210.329113634085,14661.90520811963,17700.008030255718
2016-01-24,15784.766545919843,14271.333333955503,17281.17880068209
2016-01-25,17392.240589425463,15777.94332353664,18945.579807894563
2016-01-26,17615.26948902802,16096.489888387112,19119.07662394806
2016-01-27,17530.79514261843,16057.758972973621,18983.781066937587
2016-01-28,17510.13265957663,15936.476838684297,18882.57905832552
2016-01-29,17210.289337664966,15754.531415110361,18789.489798379822
2016-01-30,15980.546154951466,14475.190478499926,17499.560670594143
2016-01-31,15509.677898099606,14035.054138967207,17067.213780821025
2016-02-01,17081.763233979505,15547.9105893878,18666.82962957156
2016-02-02,17279.5617293323,15743.470071325852,18809.76440563115
2016-02-03,17179.958850901046,15616.439808728872,18558.050648009223
2016-02-04,17153.92340270892,15607.642766958787,18807.0532972041
2016-02-05,16857.842429697732,15391.823343322012,18399.66734183463
2016-02-06,15640.12614342439,14062.212344213835,17171.21066296932
2016-02-07,15188.458242465293,13601.63099458499,16733.49916114088
2016-02-08,16785.642000625463,15342.168155461242,18314.92390349175
2016-02-09,17013.01803675697,15451.935804331135,18512.626510257996
2016-02-10,16945.9535826495,15429.622814756616,18557.073449007887
2016-02-11,16953.846400538638,15422.204666529467,18452.229034850876
2016-02-12,16691.507023059352,15124.081549900715,18199.323148452517
2016-02-13,15505.810502930079,13932.741973604656,16980.344687413453
2016-02-14,15082.991704022534,13368.487079482109,16488.226777876673
2016-02-15,16704.5332315966,15183.785947271264,18150.560797150138
2016-02-16,16950.620742196403,15366.918583616189,18521.059651237214
2016-02-17,16895.66441126913,15442.372477271776,18438.72009105234
2016-02-18,16908.328835680197,15411.544546687763,18380.115461396443
2016-02-19,16642.934357512404,15136.211229399396,18220.118257950977
2016-02-20,15446.120516458272,13960.227559202922,17012.765334242973
2016-02-21,15004.145401235905,13517.690994096258,16483.87270859552
2016-02-22,16598.7699612772,15068.645389942483,18158.05040375226
2016-02-23,16810.702206747283,15246.807984268344,18221.270794294276
2016-02-24,16715.100479296012,15090.319448300983,18280.55325908002
2016-02-25,16681.578678719343,15296.072555695717,18225.90135855777
2016-02-26,16365.577223887041,14791.59226030954,17818.778896288666
2016-02-27,15114.991407022075,13599.51225363013,16667.969593602604
2016-02-28,14617.431994146848,13155.60713783485,16078.0153241678
2016-02-29,16156.068313190455,14563.639333576246,17647.22459721603
2016-03-01,16313.030000694009,14838.570415838325,17834.462406047594
2016-03-02,16164.867858057361,14599.330813186249,17720.090758620034
2016-03-03,16082.517959064786,14532.605141020054,17613.816188450066
2016-03-04,15722.633994925116,14189.004130409832,17316.127614291458
2016-03-05,14434.18063966853,12830.128502815603,15907.573239718504
2016-03-06,13905.663795857894,12445.863486362798,15380.288668866091
2016-03-07,15420.948823684826,13925.05401918947,16947.35938475574
2016-03-08,15562.64361591253,13877.907211907124,17054.155200555888
2016-03-09,15407.547471696602,13870.85855470453,17052.14187805196
2016-03-10,15326.610210158191,13779.323057661477,16917.63658039916
2016-03-11,14976.266598508533,13459.48119922971,16571.816602141807
2016-03-12,13705.03875441186,12199.454552993817,15248.343405104653
2016-03-13,13200.782052468086,11622.137015690847,14823.737321453285
2016-03-14,14746.525112363815,13250.360136836389,16328.005780970467
2016-03-15,14923.88002677004,13346.69241160755,16398.89687237063
2016-03-16,14808.522920948788,13263.677969775554,16217.61977406169
2016-03-17,14770.18829404821,13255.172239872292,16316.84768714079
2016-03-18,14464.041126217942,12933.871150195651,16027.24880421009
2016-03-19,13237.318254261128,11644.402939770556,14612.681185646063
2016-03-20,12776.613357355065,11202.230747454001,14341.962489069261
2016-03-21,14363.754946516485,12857.456977302938,16010.542709450667
2016-03-22,14579.252371791186,13036.917667451704,16130.043481951632
2016-03-23,14497.808869431523,13117.51115982705,16002.458625181538
2016-03-24,14488.344134852978,12958.784563975634,15859.443752622825
2016-03-25,14205.3895759797,12718.317641700783,15759.325298478167
2016-03-26,12995.747078667686,11567.129688144283,14432.096349375373
2016-03-27,12545.785133082907,11100.840435997023,14126.967367880026
2016-03-28,14137.32141407741,12642.454527104921,15600.143921957544
